Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I identify as a geoscientist,Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I am comfortable identifying myself as a geoscientist,Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My field of study helps me identify as a geoscientist,Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My faculty members recognize me as a geoscientist,Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My peers recognize me as a geoscientist,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My family and friends recognize me as a geoscientist,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - It is not important to me that others see me as a geoscientist,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - Seeing other people who look like me within my field reinforces my geoscience identity,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - Doing geoscience is not important to who I am,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My knowledge and skills will allow me to help others,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My knowledge and skills will allow me to contribute to social issues that are important to me,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I do not enjoy conducting research,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I have to work harder than my peers to be recognized as a geoscientist due to my race or ethnicity,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I have to work harder than my peers to be recognized as a geoscientist due to my gender,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I am confident that I can understand geoscience in class,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I am confident that I can understand geoscience outside of class,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I can do well on exams and projects in geoscience,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I do not understand concepts I have studied in geoscience,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - Others ask me for help in geoscience,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I cannot overcome setbacks in geoscience,"If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Faculty mentors and/or role models","If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Learning how to use tools, equipment, and other material resources","If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Research projects in class","If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Research experience outside of regular classes","If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Place-based geoscience courses (learning in and about a particular place)","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Coursework incorporating cultural relevance and/or Indigenous knowledge","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Field experiences","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Gaining knowledge about geoscience careers","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Receiving support from family and peers","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Feeling a sense of belonging/ relating to geoscience culture","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Feeling connected to the Earth","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Seeing oneself represented in geoscience faculty and staff","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Microagressions (small instances of indirect, subtle, or unintentional discrimination)","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Macroagressions (large scale or overt discrimination)","If you would like to discuss any of your answers, you may do so below:",What was the main reason you chose your geoscience major?,"Did you ever consider leaving your geoscience major? If so, why?","Did you switch from a different major into your geoscience major? If so, what was your original major and why did you choose geoscience?",Are you planning on going into a career in the geosciences after you graduate? Please explain.,"Were there any important aspects of your experience as a geoscience major that were not listed above? If so, please describe them.",Which of the following most accurately describes you?You may choose more than one.,You may also state your gender identity in your own words below:,What is your ethnicity?,What is your racial background?,You may also state your racial/ethnic identity in your own words below:,"If there are any other aspects of your identity you would like to share, please add it below:",Would you like to enter the raffle for one of several $50 Amazon e-gift cards? Your responses will still remain anonymous.
4 = Agree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,1 = Strongly Disagree,3 = Neither Agree nor Disagree,2 = Disagree,4 = Agree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,3 = Neither Agree nor Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,,Interested in minerals ,No,N/A,Hopefully a MS and Phd,,Male,,Hispanic or Latino,More than one race,,,No
5 = Strongly Agree,4 = Agree,5 = Strongly Agree,4 = Agree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,4 = Agree,3 = Neither Agree nor Disagree,2 = Disagree,1 = Strongly Disagree,1 = Strongly Disagree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,I've wanted to be a geologist since 2nd grade,"Yes, sometimes I feel imposter syndrome, like other people in my field know way more than me and are way more involved than me, but Covid didn't help/caused a lot of that.",N/A,"Yes, I hope to find a job in geosciences after I graduate, or go to grad school eventually maybe.",,Male,,Non-Hispanic or Latino,"Asian,White",,,Yes
4 = Agree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,2 = Disagree,4 = Agree,3 = Neither Agree nor Disagree,1 = Strongly Disagree,2 = Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,"I took a few related classes, and decided I liked it and wanted to learn more, and then I fell in love with it!","No, not since I switched into it.","I was originally an astronomy major, in which I didn't like my physics classes and such. The geology classes I took to satisfy general education requirements I liked a lot, and so I decided to switch!","Ideally I would like to go to graduate school for planetary science, but I haven't gotten in anywhere yet. I am going to do research and reapply in the fall if I don't get in.","I think the geology department at the University of Maryland is really great, it is fairly small so it is easy to get to know other classmates and professors, and lots of people are willing to help me out when I need it.","Non-binary,Female","I use she/they pronouns, so kind of non-binary but more on the female side.",Non-Hispanic or Latino,White,,I'm bisexual,No
4 = Agree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,2 = Disagree,2 = Disagree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,2 = Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,#NAME?,#NAME?,,Wanna work outside and I like rocks,No,Chemistry. Wanted to go to natural sciences,Yes but we’ll see what’s out there,,Male,,Non-Hispanic or Latino,"Asian,White",,,Yes
2 = Disagree,4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,2 = Disagree,2 = Disagree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,5 = Strongly Agree,4 = Agree,5 = Strongly Agree,1 = Strongly Disagree,4 = Agree,2 = Disagree,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,#NAME?,N/A = Not applicable/ Did not experience this,,I wanted to preserve the environment. ,No.,I decided to get degree in geoscience in addition to my biology degree because I wanted to do interdisciplinary work which blended ecology and earth sciences.,I am going into soil science.,One of my most important experiences was participating in an REU.,Female,,Hispanic or Latino,Other/I'll type it below,,,Yes
4 = Agree,4 = Agree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,1 = Strongly Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,2 = Disagree,2 = Disagree,2 = Disagree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,5 = Strongly Agree,2 = Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,,Steward the earth,"Yes, for a more lucrative career",No,Yes. Into government hydrology work hopefully,Switched majors from geology to earth science due to a school transfer,Male,,Non-Hispanic or Latino,White,,,Yes
4 = Agree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,3 = Neither Agree nor Disagree,5 = Strongly Agree,5 = Strongly Agree,2 = Disagree,1 = Strongly Disagree,3 = Neither Agree nor Disagree,4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,2 = Disagree,3 = Neither Agree nor Disagree,2 = Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,Geology 101 was a great class and the first one in the my education experience where I thoroughly enjoyed what I was learning. I love the outdoors and realized I loved learning about how it all formed. I now hope to be a big proponent in science communication ,I did not.,Yes! My major was originally political science. Political science is important but not what I enjoyed studying. I had a great time in my “easy lab” class and realized I loved geology and the fields career opportunities.,"I hope to, although I don’t have a plan now.",It’s been an incredible experience and I’ve been very happy with my education at Western. The faculty and the environment they cultivate is amazing.,Female,,Non-Hispanic or Latino,White,,,Yes
5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,2 = Disagree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,3 = Neither Agree nor Disagree,4 = Agree,1 = Strongly Disagree,4 = Agree,4 = Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,2 = Disagree,4 = Agree,3 = Neither Agree nor Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,Interest in the environment that can translate into employment ,No,No,Yes. To use my degree (i have to use my degree),,Female,,Non-Hispanic or Latino,Asian,,,Yes
4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,5 = Strongly Agree,2 = Disagree,4 = Agree,5 = Strongly Agree,2 = Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,,I was inspired by my geology professor ,Yes because I didn't know what I will do with the degree. ,I switch from nursing to geoscience because I wanted to be outdoors. Once I took a geology class then I knew that is what I want to be. ,I want to continue my degree in geoscience and study more but I plan on gaining experience first. ,Going on the field trip did help me understand geologist more. ,Female,,Non-Hispanic or Latino,White,,,Yes
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,5 = Strongly Agree,1 = Strongly Disagree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,2 = Disagree,5 = Strongly Agree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,5 = Strongly Agree,1 = Strongly Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,#NAME?,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,#NAME?,2 = Had a strong positive impact,#NAME?,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,#NAME?,#NAME?,"The faculty I have had over the course of my academic career at Uark have all been pleasant. While I would have enjoyed having more women to look up to, as this department is full of men, the women who were present represented us well. Most of the negative impact I had came from TAs. While I will not share their name(s), I do believe after course evaluations this semester it will become clear who I am speaking about. I felt discriminated due to my age, gender, major, and life interests. I believe that I should not be able to know your political beliefs, how you feel about other humans including students, peers, and supervisors, and other thoughts/opinions if you have been deleagated to lead students in place of professors.","I want to works outdoors, I love science, and want to save the planet.",No.,Yes. Recreation and Park Admin. Emphasis on Natural Resources. I switched because I moved colleges and it seemed more fitting than other majors at the university.,I plan to get my masters and then go on to have a career in the environmental industry.,All of my professors have had a positive impact on my life in one way or another. I feel I could reach out to them a few years down the road and they remember who I am.,Female,,Non-Hispanic or Latino,White,,,Yes
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,2 = Disagree,2 = Disagree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,2 = Disagree,5 = Strongly Agree,2 = Disagree,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,#NAME?,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,#NAME?,#NAME?,,I found it interesting ,No,I switched from mech e to geology right before I started college ,"Yes, big oil and gas ",Not really,Male,,Non-Hispanic or Latino,White,Polish ,,Yes
5 = Strongly Agree,4 = Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,2 = Disagree,4 = Agree,2 = Disagree,4 = Agree,4 = Agree,1 = Strongly Disagree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,4 = Agree,5 = Strongly Agree,2 = Disagree,4 = Agree,2 = Disagree,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,#NAME?,#NAME?,"I have had some very supportive faculty who went out of their way to help me get more experience, but I have also had TAs who dismissed my answers but not those of men and a professor who told me to my face he didn’t think I was capable of doing research without ever having a conversation with me.",Love planets and rocks,"No, I really like it",No,Hoping to be in academia,Research opportunities from faculty helped me define where I wanted to go,Female,,Non-Hispanic or Latino,"Asian,White",,Pansexual,Yes
4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,2 = Disagree,2 = Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,4 = Agree,2 = Disagree,1 = Strongly Disagree,3 = Neither Agree nor Disagree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,#NAME?,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,#NAME?,N/A = Not applicable/ Did not experience this,,I love science and geoscience incorporates lots of sciences,"Yes, I didn't feel like I belonged because I didn't want to study traditional geology and go into oil, resource extraction, etc.","Switched from anthropology to geology, I took a geology class and enjoyed it and decided I wanted to study geology ",I hope so,"My department did not support me and my major because it was not ""traditional"" geology ",Female,,Non-Hispanic or Latino,White,,Fat,Yes
4 = Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,1 = Strongly Disagree,2 = Disagree,4 = Agree,4 = Agree,1 = Strongly Disagree,1 = Strongly Disagree,1 = Strongly Disagree,5 = Strongly Agree,4 = Agree,5 = Strongly Agree,2 = Disagree,5 = Strongly Agree,1 = Strongly Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,I was interested in minerals and the mechanisms of how the earth works,No,"I was originally in Pharmacy because of my love of chemistry, which is also applicable to certain sections of geoscience","Yes. I don't know specifically what my career would be, but I think I would be prepared for a variety of positions",Not really,Male,,Non-Hispanic or Latino,White,,,Yes
5 = Strongly Agree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,2 = Disagree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,3 = Neither Agree nor Disagree,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,,Because I feel connnected to the earth,No ,No,Yes,no,Female,Female,Non-Hispanic or Latino,Asian,,,Yes
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,2 = Disagree,4 = Agree,2 = Disagree,5 = Strongly Agree,4 = Agree,2 = Disagree,2 = Disagree,2 = Disagree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,2 = Disagree,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,"I want to teach Earth Science, and I was advised to pursue a degree in geoscience with a concentration in science education.",There were times when I considered switching from geoscience to geology since I wasn't sure if I wanted to pursue a career in science education.,I first started as a psychology major and switched to geoscience since I have always been passionate about geoscience. ,"I plan on teaching Earth Science or something similar to that at the high school level, then I would like to teach geology or something like that at a community college later. ","The faculty at CSU Chico supported me a lot, and gave me a lot of opportunities to grow as a geoscientist over the years. I believe it's important for not only the student to be passionate about geoscience, but the faculty members should also be passionate too. ",Male,,Hispanic or Latino,White,,,Yes
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,4 = Agree,5 = Strongly Agree,1 = Strongly Disagree,3 = Neither Agree nor Disagree,4 = Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,1 = Strongly Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,#NAME?,0 = Had neither a positive nor a negative impact,,Career opportunities ,No,Nope,"Yessss, i would like to work on environmental justice, pollution, and climate change",,Non-binary,,Non-Hispanic or Latino,White,Romani Jewish,Autistic,Yes
4 = Agree,3 = Neither Agree nor Disagree,5 = Strongly Agree,1 = Strongly Disagree,2 = Disagree,3 = Neither Agree nor Disagree,2 = Disagree,4 = Agree,2 = Disagree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,1 = Strongly Disagree,5 = Strongly Agree,4 = Agree,4 = Agree,5 = Strongly Agree,4 = Agree,4 = Agree,2 = Disagree,#NAME?,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,#NAME?,#NAME?,"I attended the University of North Dakota from 2018-2022. I switched my major to geology in 2019. There are only two female individuals in the geology department. One was an engineer I never had a class with, and the other was considered so unbearable that she was not allowed to teach and was to conduct research in a tiny room on the third floor. There was no representation in my school as far as I felt. Additionally, our building does not have a women's bathroom on the second floor because it has not been renovated since 1960 and during those times, women didn't do research in labs, so they just never added a bathroom. To this day, 50 years later, there is still no bathroom, no matter how much we advocate for one. There is a lock on the door, but the embarrassment of walking in on your male professor urinating feels uncomfortable for me. Men don't lock the door when they use the restroom because they have never thought about it. The discrimination and sexism I have experienced has pushed me away from the geosciences field and towards an environmental/aquatic biology field because I felt more accepted and better represented there.   ",I have a passion for nature and the environment. I believe that everyone's number one goal on this planet is to understand the planet we live on and help it naturally thrive. ,"No, regardless of the disparities I faced, I knew that I could not let a man or unfortunate situations take away what I feel so passionate about. ","I switched from biology pre-med to geological engineering. Then I switched from geo engineering to geology. After adding geology, I added an environmental studies major because I felt like my course work was not preparing me to get a job that I really wanted to pursue. We only focused on oil and I do not want to work in the oil industry.",I am attending graduate school at the University of Missouri in the Natural Resources Department studying surface water. ,"The best part about my geoscience education was my peers. Most of them were male, but they were some of the best people I've met and I am grateful to have met them. ",Female,,Non-Hispanic or Latino,White,,,Yes
4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,5 = Strongly Agree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,1 = Strongly Disagree,4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,4 = Agree,5 = Strongly Agree,4 = Agree,1 = Strongly Disagree,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,,"Because I have an interest in this major, the job growth is good, and the pay is good. ","Yes, sometimes I feel like my professors don’t respect me for my knowledge and I am a bit self conscious of how much geoscience knowledge I lack. ",I switched from an undeclared Bachelors of Arts degree to a Geoscience major in a Bachelors of science degree. ,"Yes, however I still don’t know what area of geoscience I want to work in. ",,Female,,Non-Hispanic or Latino,"American Indian or Alaska Native,White",,,Yes
